site_number,parameter_code,sample_duration,date_local,aqi
0011,81102,24-HR BLK AVG,2013-08-08,12
0011,81102,24-HR BLK AVG,2013-08-09,11
0011,81102,24-HR BLK AVG,2013-08-10,12
0011,81102,24-HR BLK AVG,2013-08-11,11
0011,81102,24-HR BLK AVG,2013-08-12,13
0011,81102,24-HR BLK AVG,2013-08-13,9
0011,81102,24-HR BLK AVG,2013-08-14,10
0011,81102,24-HR BLK AVG,2013-08-15,12
0011,81102,24-HR BLK AVG,2013-08-16,14
0011,81102,24-HR BLK AVG,2013-08-17,13
0011,81102,24-HR BLK AVG,2013-08-18,31
0011,81102,24-HR BLK AVG,2013-08-19,6
0011,81102,24-HR BLK AVG,2013-08-20,10
0011,81102,24-HR BLK AVG,2013-08-21,14
0011,81102,24-HR BLK AVG,2013-08-22,24
0011,81102,24-HR BLK AVG,2013-08-23,19
0011,81102,24-HR BLK AVG,2013-08-24,35
0011,81102,24-HR BLK AVG,2013-08-25,19
0011,81102,24-HR BLK AVG,2013-08-26,8
0011,81102,24-HR BLK AVG,2013-08-27,11
0011,81102,24-HR BLK AVG,2013-08-28,15
0011,81102,24-HR BLK AVG,2013-08-29,19
0011,81102,24-HR BLK AVG,2013-08-30,15
0011,81102,24-HR BLK AVG,2013-08-31,13
0011,81102,24-HR BLK AVG,2013-09-01,20
0011,81102,24-HR BLK AVG,2013-09-02,15
0011,81102,24-HR BLK AVG,2013-09-03,19
0011,81102,24-HR BLK AVG,2013-09-04,14
0011,81102,24-HR BLK AVG,2013-09-05,18
0011,81102,24-HR BLK AVG,2013-09-06,21
0011,81102,24-HR BLK AVG,2013-09-07,16
0011,81102,24-HR BLK AVG,2013-09-08,13
0011,81102,24-HR BLK AVG,2013-09-09,15
0011,81102,24-HR BLK AVG,2013-09-10,13
0011,81102,24-HR BLK AVG,2013-09-11,9
0011,81102,24-HR BLK AVG,2013-09-12,16
0011,81102,24-HR BLK AVG,2013-09-13,16
0011,81102,24-HR BLK AVG,2013-09-14,17
0011,81102,24-HR BLK AVG,2013-09-15,16
0011,81102,24-HR BLK AVG,2013-09-16,15
0011,81102,24-HR BLK AVG,2013-09-17,24
0011,81102,24-HR BLK AVG,2013-09-18,79
0011,81102,24-HR BLK AVG,2013-09-19,21
0011,81102,24-HR BLK AVG,2013-09-20,21
0011,81102,24-HR BLK AVG,2013-09-21,43
0011,81102,24-HR BLK AVG,2013-09-22,23
0011,81102,24-HR BLK AVG,2013-09-23,4
0011,81102,24-HR BLK AVG,2013-09-24,12
0011,81102,24-HR BLK AVG,2013-09-25,57
0011,81102,24-HR BLK AVG,2013-09-26,21
0011,81102,24-HR BLK AVG,2013-09-27,2
0011,81102,24-HR BLK AVG,2013-09-28,4
0011,81102,24-HR BLK AVG,2013-09-29,7
0011,81102,24-HR BLK AVG,2013-09-30,11
0011,81102,24-HR BLK AVG,2013-10-01,13
0011,81102,24-HR BLK AVG,2013-10-02,19
0011,81102,24-HR BLK AVG,2013-10-03,45
0011,81102,24-HR BLK AVG,2013-10-04,7
0011,81102,24-HR BLK AVG,2013-10-05,5
0011,81102,24-HR BLK AVG,2013-10-06,5
0011,81102,24-HR BLK AVG,2013-10-07,6
0011,81102,24-HR BLK AVG,2013-10-08,14
0011,81102,24-HR BLK AVG,2013-10-09,33
0011,81102,24-HR BLK AVG,2013-10-10,7
0011,81102,24-HR BLK AVG,2013-10-11,10
0011,81102,24-HR BLK AVG,2013-10-12,9
0011,81102,24-HR BLK AVG,2013-10-13,14
0011,81102,24-HR BLK AVG,2013-10-14,6
0011,81102,24-HR BLK AVG,2013-10-15,5
0011,81102,24-HR BLK AVG,2013-10-16,4
0011,81102,24-HR BLK AVG,2013-10-17,5
0011,81102,24-HR BLK AVG,2013-10-18,6
0011,81102,24-HR BLK AVG,2013-10-19,6
0011,81102,24-HR BLK AVG,2013-10-20,5
0013,81102,24-HR BLK AVG,2013-05-01,44
0013,81102,24-HR BLK AVG,2013-05-02,18
0013,81102,24-HR BLK AVG,2013-05-03,12
0013,81102,24-HR BLK AVG,2013-05-04,33
0013,81102,24-HR BLK AVG,2013-05-05,30
0013,81102,24-HR BLK AVG,2013-05-06,14
0013,81102,24-HR BLK AVG,2013-05-07,9
0013,81102,24-HR BLK AVG,2013-05-08,7
0013,81102,24-HR BLK AVG,2013-05-09,6
0013,81102,24-HR BLK AVG,2013-05-10,7
0013,81102,24-HR BLK AVG,2013-05-11,11
0013,81102,24-HR BLK AVG,2013-05-12,12
0013,81102,24-HR BLK AVG,2013-05-13,11
0013,81102,24-HR BLK AVG,2013-05-14,21
0013,81102,24-HR BLK AVG,2013-05-21,14
0013,81102,24-HR BLK AVG,2013-05-22,37
0013,81102,24-HR BLK AVG,2013-05-23,21
0013,81102,24-HR BLK AVG,2013-05-24,17
0013,81102,24-HR BLK AVG,2013-05-25,20
0013,81102,24-HR BLK AVG,2013-05-26,21
0013,81102,24-HR BLK AVG,2013-05-27,25
0013,81102,24-HR BLK AVG,2013-05-28,27
0013,81102,24-HR BLK AVG,2013-05-29,19
0013,81102,24-HR BLK AVG,2013-05-30,26
0013,81102,24-HR BLK AVG,2013-05-31,17
0013,81102,24-HR BLK AVG,2013-06-01,12
0013,81102,24-HR BLK AVG,2013-06-02,26
0013,81102,24-HR BLK AVG,2013-06-03,28
0013,81102,24-HR BLK AVG,2013-06-04,16
0013,81102,24-HR BLK AVG,2013-06-05,19
0013,81102,24-HR BLK AVG,2013-06-06,16
0013,81102,24-HR BLK AVG,2013-06-07,15
0013,81102,24-HR BLK AVG,2013-06-08,19
0013,81102,24-HR BLK AVG,2013-06-09,21
0013,81102,24-HR BLK AVG,2013-06-10,21
0013,81102,24-HR BLK AVG,2013-06-11,17
0013,81102,24-HR BLK AVG,2013-06-12,23
0013,81102,24-HR BLK AVG,2013-06-13,19
0013,81102,24-HR BLK AVG,2013-06-14,16
0013,81102,24-HR BLK AVG,2013-06-15,12
0013,81102,24-HR BLK AVG,2013-06-16,16
0013,81102,24-HR BLK AVG,2013-06-17,16
0013,81102,24-HR BLK AVG,2013-06-18,25
0013,81102,24-HR BLK AVG,2013-06-19,23
0013,81102,24-HR BLK AVG,2013-06-20,16
0013,81102,24-HR BLK AVG,2013-06-21,19
0013,81102,24-HR BLK AVG,2013-06-22,18
0013,81102,24-HR BLK AVG,2013-06-23,20
0013,81102,24-HR BLK AVG,2013-06-24,16
0013,81102,24-HR BLK AVG,2013-06-25,14
0013,81102,24-HR BLK AVG,2013-06-26,12
0013,81102,24-HR BLK AVG,2013-06-27,16
0013,81102,24-HR BLK AVG,2013-06-28,19
0013,81102,24-HR BLK AVG,2013-06-29,19
0013,81102,24-HR BLK AVG,2013-06-30,24
0013,81102,24-HR BLK AVG,2013-07-01,25
0013,81102,24-HR BLK AVG,2013-07-02,28
0013,81102,24-HR BLK AVG,2013-07-03,43
0013,81102,24-HR BLK AVG,2013-07-04,27
0013,81102,24-HR BLK AVG,2013-07-05,26
0013,81102,24-HR BLK AVG,2013-07-06,24
0013,81102,24-HR BLK AVG,2013-07-07,19
0013,81102,24-HR BLK AVG,2013-07-08,13
0013,81102,24-HR BLK AVG,2013-07-09,8
0013,81102,24-HR BLK AVG,2013-07-10,12
0013,81102,24-HR BLK AVG,2013-07-11,29
0013,81102,24-HR BLK AVG,2013-07-12,16
0013,81102,24-HR BLK AVG,2013-07-13,13
0013,81102,24-HR BLK AVG,2013-07-14,9
0013,81102,24-HR BLK AVG,2013-07-15,16
0013,81102,24-HR BLK AVG,2013-07-16,24
0013,81102,24-HR BLK AVG,2013-07-17,23
0013,81102,24-HR BLK AVG,2013-07-18,19
0013,81102,24-HR BLK AVG,2013-07-19,31
0013,81102,24-HR BLK AVG,2013-07-20,44
0013,81102,24-HR BLK AVG,2013-07-21,19
0013,81102,24-HR BLK AVG,2013-07-22,12
0013,81102,24-HR BLK AVG,2013-07-23,12
0013,81102,24-HR BLK AVG,2013-07-24,16
0013,81102,24-HR BLK AVG,2013-07-25,18
0013,81102,24-HR BLK AVG,2013-07-26,24
0013,81102,24-HR BLK AVG,2013-07-27,14
0013,81102,24-HR BLK AVG,2013-07-28,29
0013,81102,24-HR BLK AVG,2013-07-29,33
0013,81102,24-HR BLK AVG,2013-07-30,17
0013,81102,24-HR BLK AVG,2013-07-31,14
0013,81102,24-HR BLK AVG,2013-08-01,13
0013,81102,24-HR BLK AVG,2013-08-02,16
0013,81102,24-HR BLK AVG,2013-08-03,12
0013,81102,24-HR BLK AVG,2013-08-04,13
0013,81102,24-HR BLK AVG,2013-08-05,10
0013,81102,24-HR BLK AVG,2013-08-06,14
0013,81102,24-HR BLK AVG,2013-08-07,17
0013,81102,24-HR BLK AVG,2013-08-08,14
0013,81102,24-HR BLK AVG,2013-08-09,14
0013,81102,24-HR BLK AVG,2013-08-10,12
0013,81102,24-HR BLK AVG,2013-08-11,14
0013,81102,24-HR BLK AVG,2013-08-12,13
0013,81102,24-HR BLK AVG,2013-08-13,11
0013,81102,24-HR BLK AVG,2013-08-14,14
0013,81102,24-HR BLK AVG,2013-08-15,18
0013,81102,24-HR BLK AVG,2013-08-16,17
0013,81102,24-HR BLK AVG,2013-08-17,19
0013,81102,24-HR BLK AVG,2013-08-18,53
0013,81102,24-HR BLK AVG,2013-08-19,12
0013,81102,24-HR BLK AVG,2013-08-20,13
0013,81102,24-HR BLK AVG,2013-08-21,11
0013,81102,24-HR BLK AVG,2013-08-22,28
0013,81102,24-HR BLK AVG,2013-08-23,21
0013,81102,24-HR BLK AVG,2013-08-24,42
0013,81102,24-HR BLK AVG,2013-08-25,31
0013,81102,24-HR BLK AVG,2013-08-26,5
0013,81102,24-HR BLK AVG,2013-08-27,6
0013,81102,24-HR BLK AVG,2013-08-28,12
0013,81102,24-HR BLK AVG,2013-08-29,18
0013,81102,24-HR BLK AVG,2013-08-30,13
0013,81102,24-HR BLK AVG,2013-08-31,12
0013,81102,24-HR BLK AVG,2013-09-01,20
0013,81102,24-HR BLK AVG,2013-09-02,12
0013,81102,24-HR BLK AVG,2013-09-03,14
0013,81102,24-HR BLK AVG,2013-09-04,13
0013,81102,24-HR BLK AVG,2013-09-05,14
0013,81102,24-HR BLK AVG,2013-09-06,23
0013,81102,24-HR BLK AVG,2013-09-07,13
0013,81102,24-HR BLK AVG,2013-09-08,13
0013,81102,24-HR BLK AVG,2013-09-09,12
0013,81102,24-HR BLK AVG,2013-09-10,9
0013,81102,24-HR BLK AVG,2013-09-11,12
0013,81102,24-HR BLK AVG,2013-09-12,12
0013,81102,24-HR BLK AVG,2013-09-13,14
0013,81102,24-HR BLK AVG,2013-09-14,16
0013,81102,24-HR BLK AVG,2013-09-15,12
0013,81102,24-HR BLK AVG,2013-09-18,73
0013,81102,24-HR BLK AVG,2013-09-19,30
0013,81102,24-HR BLK AVG,2013-09-20,24
0013,81102,24-HR BLK AVG,2013-09-21,43
0013,81102,24-HR BLK AVG,2013-09-22,28
0013,81102,24-HR BLK AVG,2013-09-23,10
0013,81102,24-HR BLK AVG,2013-09-24,16
0013,81102,24-HR BLK AVG,2013-09-25,56
0013,81102,24-HR BLK AVG,2013-09-26,25
0013,81102,24-HR BLK AVG,2013-09-27,6
0013,81102,24-HR BLK AVG,2013-09-28,9
0013,81102,24-HR BLK AVG,2013-09-29,18
0013,81102,24-HR BLK AVG,2013-09-30,15
0013,81102,24-HR BLK AVG,2013-10-01,14
0013,81102,24-HR BLK AVG,2013-10-02,26
0013,81102,24-HR BLK AVG,2013-10-03,45
0013,81102,24-HR BLK AVG,2013-10-04,9
0013,81102,24-HR BLK AVG,2013-10-05,10
0013,81102,24-HR BLK AVG,2013-10-06,14
0013,81102,24-HR BLK AVG,2013-10-07,12
0013,81102,24-HR BLK AVG,2013-10-08,19
0013,81102,24-HR BLK AVG,2013-10-09,36
0013,81102,24-HR BLK AVG,2013-10-10,6
0013,81102,24-HR BLK AVG,2013-10-11,12
0013,81102,24-HR BLK AVG,2013-10-12,10
0013,81102,24-HR BLK AVG,2013-10-13,18
0013,81102,24-HR BLK AVG,2013-10-14,6
0013,81102,24-HR BLK AVG,2013-10-15,9
0013,81102,24-HR BLK AVG,2013-10-16,8
0013,81102,24-HR BLK AVG,2013-10-17,10
0013,81102,24-HR BLK AVG,2013-10-18,12
0013,81102,24-HR BLK AVG,2013-10-19,14
0013,81102,24-HR BLK AVG,2013-10-20,10
0013,81102,24-HR BLK AVG,2013-10-21,9
0013,81102,24-HR BLK AVG,2013-10-22,14
0013,81102,24-HR BLK AVG,2013-10-23,13
0013,81102,24-HR BLK AVG,2013-10-24,17
0013,81102,24-HR BLK AVG,2013-10-25,14
0013,81102,24-HR BLK AVG,2013-10-26,15
0013,81102,24-HR BLK AVG,2013-10-27,18
0013,81102,24-HR BLK AVG,2013-10-28,77
0013,81102,24-HR BLK AVG,2013-10-29,8
0013,81102,24-HR BLK AVG,2013-10-30,5
0013,81102,24-HR BLK AVG,2013-10-31,10
0014,81102,24-HR BLK AVG,2013-05-01,55
0014,81102,24-HR BLK AVG,2013-05-02,21
0014,81102,24-HR BLK AVG,2013-05-03,15
0014,81102,24-HR BLK AVG,2013-05-04,33
0014,81102,24-HR BLK AVG,2013-05-05,36
0014,81102,24-HR BLK AVG,2013-05-06,19
0014,81102,24-HR BLK AVG,2013-05-07,18
0014,81102,24-HR BLK AVG,2013-05-08,11
0014,81102,24-HR BLK AVG,2013-05-09,9
0014,81102,24-HR BLK AVG,2013-05-10,11
0014,81102,24-HR BLK AVG,2013-05-11,14
0014,81102,24-HR BLK AVG,2013-05-12,11
0014,81102,24-HR BLK AVG,2013-05-13,14
0014,81102,24-HR BLK AVG,2013-05-14,31
0014,81102,24-HR BLK AVG,2013-05-21,24
0014,81102,24-HR BLK AVG,2013-05-22,61
0014,81102,24-HR BLK AVG,2013-05-23,30
0014,81102,24-HR BLK AVG,2013-05-24,23
0014,81102,24-HR BLK AVG,2013-05-25,26
0014,81102,24-HR BLK AVG,2013-05-26,23
0014,81102,24-HR BLK AVG,2013-05-27,27
0014,81102,24-HR BLK AVG,2013-05-28,31
0014,81102,24-HR BLK AVG,2013-05-29,20
0014,81102,24-HR BLK AVG,2013-05-30,25
0014,81102,24-HR BLK AVG,2013-05-31,19
0014,81102,24-HR BLK AVG,2013-06-01,16
0014,81102,24-HR BLK AVG,2013-06-02,28
0014,81102,24-HR BLK AVG,2013-06-03,33
0014,81102,24-HR BLK AVG,2013-06-04,19
0014,81102,24-HR BLK AVG,2013-06-05,20
0014,81102,24-HR BLK AVG,2013-06-06,19
0014,81102,24-HR BLK AVG,2013-06-07,16
0014,81102,24-HR BLK AVG,2013-06-08,19
0014,81102,24-HR BLK AVG,2013-06-09,26
0014,81102,24-HR BLK AVG,2013-06-10,34
0014,81102,24-HR BLK AVG,2013-06-11,21
0014,81102,24-HR BLK AVG,2013-06-12,26
0014,81102,24-HR BLK AVG,2013-06-13,25
0014,81102,24-HR BLK AVG,2013-06-14,18
0014,81102,24-HR BLK AVG,2013-06-15,16
0014,81102,24-HR BLK AVG,2013-06-16,18
0014,81102,24-HR BLK AVG,2013-06-17,21
0014,81102,24-HR BLK AVG,2013-06-18,47
0014,81102,24-HR BLK AVG,2013-06-19,23
0014,81102,24-HR BLK AVG,2013-06-20,18
0014,81102,24-HR BLK AVG,2013-06-21,20
0014,81102,24-HR BLK AVG,2013-06-22,21
0014,81102,24-HR BLK AVG,2013-06-23,29
0014,81102,24-HR BLK AVG,2013-06-24,25
0014,81102,24-HR BLK AVG,2013-06-25,15
0014,81102,24-HR BLK AVG,2013-06-26,16
0014,81102,24-HR BLK AVG,2013-06-27,19
0014,81102,24-HR BLK AVG,2013-06-28,19
0014,81102,24-HR BLK AVG,2013-06-29,19
0014,81102,24-HR BLK AVG,2013-06-30,24
0014,81102,24-HR BLK AVG,2013-07-01,25
0014,81102,24-HR BLK AVG,2013-07-02,28
0014,81102,24-HR BLK AVG,2013-07-03,44
0014,81102,24-HR BLK AVG,2013-07-04,31
0014,81102,24-HR BLK AVG,2013-07-05,28
0014,81102,24-HR BLK AVG,2013-07-06,26
0014,81102,24-HR BLK AVG,2013-07-07,18
0014,81102,24-HR BLK AVG,2013-07-08,15
0014,81102,24-HR BLK AVG,2013-07-09,19
0014,81102,24-HR BLK AVG,2013-07-10,20
0014,81102,24-HR BLK AVG,2013-07-11,30
0014,81102,24-HR BLK AVG,2013-07-12,20
0014,81102,24-HR BLK AVG,2013-07-13,14
0014,81102,24-HR BLK AVG,2013-07-14,12
0014,81102,24-HR BLK AVG,2013-07-15,18
0014,81102,24-HR BLK AVG,2013-07-16,27
0014,81102,24-HR BLK AVG,2013-07-17,27
0014,81102,24-HR BLK AVG,2013-07-18,19
0014,81102,24-HR BLK AVG,2013-07-19,36
0014,81102,24-HR BLK AVG,2013-07-20,43
0014,81102,24-HR BLK AVG,2013-07-21,20
0014,81102,24-HR BLK AVG,2013-07-23,13
0014,81102,24-HR BLK AVG,2013-07-24,16
0014,81102,24-HR BLK AVG,2013-07-25,22
0014,81102,24-HR BLK AVG,2013-07-26,29
0014,81102,24-HR BLK AVG,2013-07-27,12
0014,81102,24-HR BLK AVG,2013-07-29,31
0014,81102,24-HR BLK AVG,2013-07-30,27
0014,81102,24-HR BLK AVG,2013-07-31,24
0014,81102,24-HR BLK AVG,2013-08-02,19
0014,81102,24-HR BLK AVG,2013-08-03,19
0014,81102,24-HR BLK AVG,2013-08-04,17
0014,81102,24-HR BLK AVG,2013-08-05,18
0014,81102,24-HR BLK AVG,2013-08-06,19
0014,81102,24-HR BLK AVG,2013-08-07,25
0014,81102,24-HR BLK AVG,2013-08-08,19
0014,81102,24-HR BLK AVG,2013-08-09,21
0014,81102,24-HR BLK AVG,2013-08-10,19
0014,81102,24-HR BLK AVG,2013-08-11,18
0014,81102,24-HR BLK AVG,2013-08-12,20
0014,81102,24-HR BLK AVG,2013-08-13,17
0014,81102,24-HR BLK AVG,2013-08-14,20
0014,81102,24-HR BLK AVG,2013-08-15,28
0014,81102,24-HR BLK AVG,2013-08-16,21
0014,81102,24-HR BLK AVG,2013-08-17,22
0014,81102,24-HR BLK AVG,2013-08-18,49
0014,81102,24-HR BLK AVG,2013-08-20,18
0014,81102,24-HR BLK AVG,2013-08-21,19
0014,81102,24-HR BLK AVG,2013-08-22,43
0014,81102,24-HR BLK AVG,2013-08-23,25
0014,81102,24-HR BLK AVG,2013-08-24,58
0014,81102,24-HR BLK AVG,2013-08-25,22
0014,81102,24-HR BLK AVG,2013-08-26,9
0014,81102,24-HR BLK AVG,2013-08-27,10
0014,81102,24-HR BLK AVG,2013-08-28,16
0014,81102,24-HR BLK AVG,2013-08-29,19
0014,81102,24-HR BLK AVG,2013-08-30,16
0014,81102,24-HR BLK AVG,2013-08-31,12
0014,81102,24-HR BLK AVG,2013-09-01,20
0014,81102,24-HR BLK AVG,2013-09-02,16
0014,81102,24-HR BLK AVG,2013-09-03,19
0014,81102,24-HR BLK AVG,2013-09-04,23
0014,81102,24-HR BLK AVG,2013-09-05,20
0014,81102,24-HR BLK AVG,2013-09-06,34
0014,81102,24-HR BLK AVG,2013-09-07,15
0014,81102,24-HR BLK AVG,2013-09-08,43
0014,81102,24-HR BLK AVG,2013-09-09,19
0014,81102,24-HR BLK AVG,2013-09-10,12
0014,81102,24-HR BLK AVG,2013-09-11,10
0014,81102,24-HR BLK AVG,2013-09-12,17
0014,81102,24-HR BLK AVG,2013-09-13,18
0014,81102,24-HR BLK AVG,2013-09-14,19
0014,81102,24-HR BLK AVG,2013-09-15,20
0014,81102,24-HR BLK AVG,2013-09-16,19
0014,81102,24-HR BLK AVG,2013-09-17,28
0014,81102,24-HR BLK AVG,2013-09-18,79
0014,81102,24-HR BLK AVG,2013-09-19,30
0014,81102,24-HR BLK AVG,2013-09-20,27
0014,81102,24-HR BLK AVG,2013-09-21,48
0014,81102,24-HR BLK AVG,2013-09-22,52
0014,81102,24-HR BLK AVG,2013-09-23,11
0014,81102,24-HR BLK AVG,2013-09-24,23
0014,81102,24-HR BLK AVG,2013-09-25,69
0014,81102,24-HR BLK AVG,2013-09-26,42
0014,81102,24-HR BLK AVG,2013-09-27,17
0014,81102,24-HR BLK AVG,2013-09-28,15
0014,81102,24-HR BLK AVG,2013-09-29,16
0014,81102,24-HR BLK AVG,2013-09-30,17
0014,81102,24-HR BLK AVG,2013-10-01,23
0014,81102,24-HR BLK AVG,2013-10-02,27
0014,81102,24-HR BLK AVG,2013-10-03,70
0014,81102,24-HR BLK AVG,2013-10-04,33
0014,81102,24-HR BLK AVG,2013-10-05,14
0014,81102,24-HR BLK AVG,2013-10-06,12
0014,81102,24-HR BLK AVG,2013-10-07,16
0014,81102,24-HR BLK AVG,2013-10-08,21
0014,81102,24-HR BLK AVG,2013-10-11,16
0014,81102,24-HR BLK AVG,2013-10-12,16
0014,81102,24-HR BLK AVG,2013-10-13,22
0014,81102,24-HR BLK AVG,2013-10-14,11
0014,81102,24-HR BLK AVG,2013-10-15,31
0014,81102,24-HR BLK AVG,2013-10-16,12
0014,81102,24-HR BLK AVG,2013-10-17,12
0014,81102,24-HR BLK AVG,2013-10-18,17
0014,81102,24-HR BLK AVG,2013-10-19,19
0014,81102,24-HR BLK AVG,2013-10-20,15
0014,81102,24-HR BLK AVG,2013-10-21,14
0014,81102,24-HR BLK AVG,2013-10-22,17
0014,81102,24-HR BLK AVG,2013-10-23,17
0014,81102,24-HR BLK AVG,2013-10-24,19
0014,81102,24-HR BLK AVG,2013-10-25,19
0014,81102,24-HR BLK AVG,2013-10-26,19
0014,81102,24-HR BLK AVG,2013-10-27,38
0014,81102,24-HR BLK AVG,2013-10-28,89
0014,81102,24-HR BLK AVG,2013-10-29,11
0014,81102,24-HR BLK AVG,2013-10-30,8
0014,81102,24-HR BLK AVG,2013-10-31,17
0015,81102,24-HR BLK AVG,2013-05-01,46
0015,81102,24-HR BLK AVG,2013-05-02,21
0015,81102,24-HR BLK AVG,2013-05-03,11
0015,81102,24-HR BLK AVG,2013-05-04,30
0015,81102,24-HR BLK AVG,2013-05-05,29
0015,81102,24-HR BLK AVG,2013-05-06,13
0015,81102,24-HR BLK AVG,2013-05-07,9
0015,81102,24-HR BLK AVG,2013-05-08,9
0015,81102,24-HR BLK AVG,2013-05-09,6
0015,81102,24-HR BLK AVG,2013-05-10,7
0015,81102,24-HR BLK AVG,2013-05-11,15
0015,81102,24-HR BLK AVG,2013-05-12,9
0015,81102,24-HR BLK AVG,2013-05-13,12
0015,81102,24-HR BLK AVG,2013-05-14,25
0015,81102,24-HR BLK AVG,2013-05-15,25
0015,81102,24-HR BLK AVG,2013-05-22,54
0015,81102,24-HR BLK AVG,2013-05-23,20
0015,81102,24-HR BLK AVG,2013-05-24,17
0015,81102,24-HR BLK AVG,2013-05-25,19
0015,81102,24-HR BLK AVG,2013-05-26,21
0015,81102,24-HR BLK AVG,2013-05-27,24
0015,81102,24-HR BLK AVG,2013-05-28,25
0015,81102,24-HR BLK AVG,2013-05-29,18
0015,81102,24-HR BLK AVG,2013-05-30,21
0015,81102,24-HR BLK AVG,2013-05-31,17
0015,81102,24-HR BLK AVG,2013-06-01,12
0015,81102,24-HR BLK AVG,2013-06-02,24
0015,81102,24-HR BLK AVG,2013-06-03,28
0015,81102,24-HR BLK AVG,2013-06-04,14
0015,81102,24-HR BLK AVG,2013-06-05,18
0015,81102,24-HR BLK AVG,2013-06-06,18
0015,81102,24-HR BLK AVG,2013-06-07,19
0015,81102,24-HR BLK AVG,2013-06-08,18
0015,81102,24-HR BLK AVG,2013-06-09,24
0015,81102,24-HR BLK AVG,2013-06-10,27
0015,81102,24-HR BLK AVG,2013-06-11,18
0015,81102,24-HR BLK AVG,2013-06-12,22
0015,81102,24-HR BLK AVG,2013-06-13,22
0015,81102,24-HR BLK AVG,2013-06-14,15
0015,81102,24-HR BLK AVG,2013-06-15,12
0015,81102,24-HR BLK AVG,2013-06-16,15
0015,81102,24-HR BLK AVG,2013-06-17,17
0015,81102,24-HR BLK AVG,2013-06-18,31
0015,81102,24-HR BLK AVG,2013-06-19,23
0015,81102,24-HR BLK AVG,2013-06-20,17
0015,81102,24-HR BLK AVG,2013-06-21,19
0015,81102,24-HR BLK AVG,2013-06-22,18
0015,81102,24-HR BLK AVG,2013-06-23,24
0015,81102,24-HR BLK AVG,2013-06-24,18
0015,81102,24-HR BLK AVG,2013-06-25,11
0015,81102,24-HR BLK AVG,2013-06-26,11
0015,81102,24-HR BLK AVG,2013-06-27,13
0015,81102,24-HR BLK AVG,2013-06-28,19
0015,81102,24-HR BLK AVG,2013-06-29,17
0015,81102,24-HR BLK AVG,2013-06-30,19
0015,81102,24-HR BLK AVG,2013-07-01,23
0015,81102,24-HR BLK AVG,2013-07-02,24
0015,81102,24-HR BLK AVG,2013-07-03,44
0015,81102,24-HR BLK AVG,2013-07-04,37
0015,81102,24-HR BLK AVG,2013-07-05,24
0015,81102,24-HR BLK AVG,2013-07-06,19
0015,81102,24-HR BLK AVG,2013-07-07,15
0015,81102,24-HR BLK AVG,2013-07-08,11
0015,81102,24-HR BLK AVG,2013-07-09,9
0015,81102,24-HR BLK AVG,2013-07-10,12
0015,81102,24-HR BLK AVG,2013-07-11,28
0015,81102,24-HR BLK AVG,2013-07-12,16
0015,81102,24-HR BLK AVG,2013-07-13,11
0015,81102,24-HR BLK AVG,2013-07-14,10
0015,81102,24-HR BLK AVG,2013-07-15,16
0015,81102,24-HR BLK AVG,2013-07-16,22
0015,81102,24-HR BLK AVG,2013-07-17,23
0015,81102,24-HR BLK AVG,2013-07-18,17
0015,81102,24-HR BLK AVG,2013-07-19,35
0015,81102,24-HR BLK AVG,2013-07-20,41
0015,81102,24-HR BLK AVG,2013-07-21,15
0015,81102,24-HR BLK AVG,2013-07-22,14
0015,81102,24-HR BLK AVG,2013-07-23,11
0015,81102,24-HR BLK AVG,2013-07-24,14
0015,81102,24-HR BLK AVG,2013-07-25,18
0015,81102,24-HR BLK AVG,2013-07-26,26
0015,81102,24-HR BLK AVG,2013-07-27,16
0015,81102,24-HR BLK AVG,2013-07-28,19
0015,81102,24-HR BLK AVG,2013-07-29,26
0015,81102,24-HR BLK AVG,2013-07-30,19
0015,81102,24-HR BLK AVG,2013-07-31,19
0015,81102,24-HR BLK AVG,2013-08-01,23
0015,81102,24-HR BLK AVG,2013-08-02,19
0015,81102,24-HR BLK AVG,2013-08-03,14
0015,81102,24-HR BLK AVG,2013-08-04,14
0015,81102,24-HR BLK AVG,2013-08-05,12
0015,81102,24-HR BLK AVG,2013-08-06,14
0015,81102,24-HR BLK AVG,2013-08-07,21
0015,81102,24-HR BLK AVG,2013-08-08,17
0015,81102,24-HR BLK AVG,2013-08-09,21
0015,81102,24-HR BLK AVG,2013-08-10,16
0015,81102,24-HR BLK AVG,2013-08-11,13
0015,81102,24-HR BLK AVG,2013-08-12,15
0015,81102,24-HR BLK AVG,2013-08-13,11
0015,81102,24-HR BLK AVG,2013-08-14,16
0015,81102,24-HR BLK AVG,2013-08-15,19
0015,81102,24-HR BLK AVG,2013-08-16,24
0015,81102,24-HR BLK AVG,2013-08-17,19
0015,81102,24-HR BLK AVG,2013-08-18,39
0015,81102,24-HR BLK AVG,2013-08-19,12
0015,81102,24-HR BLK AVG,2013-08-20,17
0015,81102,24-HR BLK AVG,2013-08-21,14
0015,81102,24-HR BLK AVG,2013-08-22,38
0015,81102,24-HR BLK AVG,2013-08-23,45
0015,81102,24-HR BLK AVG,2013-08-24,36
0015,81102,24-HR BLK AVG,2013-08-25,45
0015,81102,24-HR BLK AVG,2013-08-26,6
0015,81102,24-HR BLK AVG,2013-08-27,6
0015,81102,24-HR BLK AVG,2013-08-28,16
0015,81102,24-HR BLK AVG,2013-08-29,15
